STATION_ID,PIMS_NUMBER,SAMPLE_NUMBER,SAMPLE_DESCRIPTION,ALUMINUM_UG_G_DRY,ANTIMONY_UG_G_DRY,ARSENIC_UG_G_DRY,BARIUM_UG_G_DRY,BERYLLIUM_UG_G_DRY,CADMIUM_UG_G_DRY,CALCIUM_UG_G_DRY,CHROMIUM_+6_REACTIVE_UG_G_DRY,CHROMIUM_UG_G_DRY,COBALT_UG_G_DRY,COPPER_UG_G_DRY,IRON_UG_G_DRY,LEAD_UG_G_DRY,MAGNESIUM_UG_G_DRY,MANGANESE_UG_G_DRY,MERCURY_UG_G_DRY,MOLYBDENUM_UG_G_DRY,NICKEL_UG_G_DRY,NITRITE_NITRATE_UG_G_DRY,NITROGEN_TOTAL_%,PHOSPHORUS_MG_G_DRY,POTASSIUM_UG_G_DRY,SELENIUM_UG_G_DRY,SILVER_UG_G_DRY,SODIUM_ADSORPTION_RATIO_SAR_MEQ_L,SODIUM_UG_G_DRY,STRONTIUM_UG_G_DRY,SULFUR__%,THALLIUM_UG_G_DRY,TITANIUM_UG_G_DRY,URANIUM_UG_G_DRY,VANADIUM_UG_G_DRY,ZINC_UG_G_DRY,CONDUCTIVITY_MS_CM,PH_IN_DISTILLED_WATER_SOLUTION,SAMPLE_DATE
6008014,8761,16184,SOIL 0-5 CM,5590,0.40,1.2,20.2,0.2,0.110000,11190.00,0.5,10.0,2.5,16.0,6900,10,2650,70,0.03,0.30,5.7,5.7,0.40,0.37,588,0.60,0.05,0.230,82,18,0.075,0.5,901,1.6,13,17,0.23,6.35,07/07/1991
6008014,8761,16185,SOIL 0-5 CM,5380,0.40,1.1,37.6,0.2,0.120000,10580.00,0.5,10.0,2.5,14.0,7010,8,2430,67,0.03,0.08,4.9,6.4,0.40,0.40,590,0.60,0.02,0.250,80,18,0.086,0.5,989,1.6,13,18,0.18,6.35,07/07/1991
6008015,8762,1115,SOIL 0-5 CM,10740,0.30,3.0,106.0,0.4,0.130000,12060.00,0.5,20.0,4.9,17.0,14230,20,5920,205,0.05,0.07,10.5,9.9,0.21,0.49,1868,0.30,0.03,0.350,188,35,0.070,0.5,1470,0.6,27,40,0.28,6.95,25/06/1991
6008015,8762,1116,SOIL 0-5 CM,8640,0.30,2.4,109.0,0.3,0.190000,10780.00,0.5,19.0,4.6,17.0,11400,26,5530,189,0.05,0.06,10.8,12.0,0.18,0.52,1627,0.40,0.02,0.230,166,40,0.064,0.5,1450,0.6,23,62,0.30,7.00,25/06/1991
6008015,8762,1117,SOIL 0-5 CM,10220,0.20,5.8,107.0,0.4,0.160000,10600.00,0.5,20.0,5.0,16.0,12660,21,6090,216,0.05,0.06,10.6,7.8,0.21,0.49,1895,0.60,0.03,0.250,173,32,0.065,0.5,1800,0.6,27,42,0.26,7.00,25/06/1991
6008016,8763,16190,SOIL 0-5 CM,9430,0.15,1.8,26.0,0.2,0.060000,5180.00,0.5,32.0,7.5,20.0,14660,6,3750,229,0.01,0.05,14.6,5.3,0.17,0.42,635,0.19,0.02,0.330,173,30,0.055,0.5,1690,0.6,26,29,0.12,5.35,08/07/1991
6008016,8763,16191,SOIL 0-5 CM,7950,0.05,1.9,23.2,0.1,0.040000,3700.00,0.5,29.0,6.7,18.0,13160,6,3350,194,0.02,0.05,13.1,7.5,0.16,0.43,569,0.19,0.02,0.230,133,22,0.045,0.5,1830,0.6,23,23,0.14,5.30,08/07/1991
6008016,8763,16192,SOIL 0-5 CM,8660,0.05,2.0,24.9,0.2,0.100000,5140.00,0.5,33.0,7.5,17.0,14110,7,3660,232,0.02,0.05,14.5,6.2,0.16,0.42,641,0.20,0.02,0.240,164,30,0.052,0.5,1690,0.6,27,28,0.13,5.30,08/07/1991
6008017,8478,16193,SOIL 0-5 CM,14040,0.05,2.2,80.7,0.4,0.070000,6470.00,0.5,31.0,8.3,15.0,16190,15,5080,415,0.02,0.05,13.4,1.4,0.23,0.58,3070,0.19,0.02,0.530,287,34,0.057,0.5,2110,0.9,35,40,0.19,6.05,09/07/1991
6008017,8478,16194,SOIL 0-5 CM,9440,0.05,1.3,54.3,0.3,0.040000,5340.00,0.5,25.0,6.9,9.0,12670,11,3880,297,0.01,0.05,10.3,0.9,0.17,0.60,2130,0.13,0.02,0.670,263,37,0.052,0.5,1920,1.0,30,32,0.17,6.25,09/07/1991
6008017,8478,16194,SOIL 0-5 CM,9610,0.05,1.6,56.7,0.3,0.040000,5600.00,0.5,24.0,7.0,10.0,13950,12,3880,299,0.01,0.05,10.8,0.8,0.14,0.59,2220,0.19,0.02,0.660,277,35,0.045,0.5,1930,0.9,31,33,0.17,6.20,09/07/1991
6008018,8764,16195,SOIL 0-5 CM,4550,0.20,1.0,29.6,0.2,0.080000,1199.00,0.5,11.0,2.3,3.0,8280,8,704,182,0.01,0.05,4.0,1.1,0.10,0.49,440,0.10,0.02,0.183,48,10,0.015,0.5,1260,0.3,20,29,0.04,5.35,09/07/1991
6008018,8764,16196,SOIL 0-5 CM,4880,0.05,1.0,30.0,0.1,0.070000,1194.00,0.5,11.0,2.3,4.0,9520,7,720,192,0.01,0.05,3.8,1.3,0.11,0.48,438,0.13,0.02,0.158,47,11,0.018,0.5,977,0.4,20,28,0.04,5.35,09/07/1991
6008018,8764,16197,SOIL 0-5 CM,5270,0.05,1.1,31.7,0.2,0.070000,1321.00,0.5,12.0,2.7,4.0,12370,9,740,218,0.01,0.05,4.3,1.1,0.09,0.48,463,0.13,0.04,0.191,54,11,0.016,0.5,977,1.0,25,30,0.03,5.05,09/07/1991
6008019,8765,16198,SOIL 0-5 CM,23400,0.05,2.3,120.0,0.6,0.160000,7990.00,0.5,60.0,18.2,17.0,28900,20,9350,1140,0.05,0.05,29.3,0.6,0.16,0.61,3640,0.30,0.06,0.327,430,43,0.008,1.0,3450,0.8,64,127,0.12,4.75,09/07/1991
6008019,8765,16199,SOIL 0-5 CM,20400,0.05,2.0,97.6,0.5,0.130000,6680.00,0.5,50.0,15.1,24.0,25400,16,8620,814,0.05,0.05,25.3,0.5,0.14,0.47,2720,0.30,0.05,0.306,377,37,0.008,0.7,3300,0.7,53,103,0.11,4.70,09/07/1991
6008020,8767,16201,SOIL 0-5 CM,14010,0.05,1.6,41.4,0.3,0.070000,2530.00,0.5,17.0,6.0,9.0,14380,11,1840,159,0.04,0.05,9.8,0.5,0.11,0.33,552,0.40,0.02,0.449,179,17,0.017,0.6,2120,0.6,37,28,0.04,4.95,07/07/1991
6008020,8767,16202,SOIL 0-5 CM,13760,0.12,1.6,42.1,0.4,0.060000,2650.00,0.5,17.0,5.6,9.0,14180,11,1842,152,0.05,0.05,9.6,0.7,0.11,0.34,558,0.40,0.02,0.375,177,18,0.011,0.6,2330,0.6,39,27,0.04,4.80,07/07/1991
6008020,8767,16203,SOIL 0-5 CM,12750,0.05,1.6,39.8,0.3,0.060000,1792.00,0.5,16.0,4.9,7.0,14290,12,1545,123,0.04,0.05,8.7,0.5,0.12,0.36,414,0.40,0.02,0.127,116,10,0.015,0.5,2240,0.6,35,23,0.03,4.75,07/07/1991
3008009,8589,6023,SOIL 0-5 CM,10030,0.15,3.1,143.0,0.4,0.510000,5550.00,0.5,14.0,7.9,8.0,26400,19,2610,758,0.08,0.70,5.2,30.5,0.33,0.82,1157,0.40,0.02,0.091,241,18,0.035,0.5,5260,0.8,45,84,0.21,4.80,19/06/1991
3008010,8590,6034,SOIL 0-5 CM,12480,0.05,1.7,53.6,0.3,0.250000,5500.00,0.5,17.0,6.1,6.0,18850,17,2610,453,0.06,0.05,6.8,4.1,0.24,0.80,938,0.30,0.09,0.036,246,15,0.042,0.5,3720,0.6,37,58,0.14,6.15,26/06/1991
3008010,8590,6035,SOIL 0-5 CM,10660,0.05,1.4,54.6,0.3,0.290000,6580.00,0.5,18.0,6.4,7.0,21600,16,2640,550,0.06,0.30,7.7,5.9,0.19,0.60,936,0.40,0.04,0.039,241,14,0.042,0.5,3600,0.5,39,53,0.17,6.70,26/06/1991
3008010,8590,6036,SOIL 0-5 CM,11840,0.05,1.7,56.9,0.4,0.270000,6090.00,0.5,17.0,6.3,6.0,20800,16,2630,587,0.06,0.13,7.7,4.6,0.19,0.64,939,0.35,0.03,0.046,231,15,0.028,0.5,3530,0.6,37,55,0.14,6.45,26/06/1991
3008011,8591,6037,SOIL 0-5 CM,13870,0.05,1.6,57.5,0.5,0.310000,9040.00,0.5,21.0,7.2,9.0,22200,20,3220,754,0.08,0.05,8.0,4.3,0.21,1.03,1459,0.30,0.05,0.046,318,25,0.039,0.5,779,0.7,36,59,0.13,6.20,01/08/1991
3008011,8591,6038,SOIL 0-5 CM,12340,0.05,4.3,51.9,0.4,0.290000,7230.00,0.5,15.0,5.2,10.0,16720,19,2560,703,0.07,0.05,7.1,3.6,0.28,0.96,1085,0.60,0.04,0.031,188,20,0.050,0.5,2920,0.9,27,57,0.14,6.15,01/08/1991
3008011,8591,6039,SOIL 0-5 CM,12110,0.08,4.0,52.4,0.4,0.250000,7200.00,0.5,17.0,5.8,9.0,18440,19,2580,665,0.07,0.30,7.0,3.8,0.28,0.98,1072,0.30,0.06,0.042,193,19,0.045,0.5,3150,0.9,29,50,0.13,6.30,01/08/1991
3008012,8592,6040,SOIL 0-5 CM,15470,0.50,0.5,81.0,0.5,0.430000,6720.00,0.5,23.0,8.3,9.0,29800,31,3770,1480,0.08,0.05,9.6,0.8,0.22,0.80,1051,0.80,0.06,0.097,166,16,0.042,0.5,4940,1.2,51,86,0.14,6.20,31/07/1991
3008012,8592,6041,SOIL 0-5 CM,15400,0.30,0.3,87.1,0.5,0.480000,6620.00,0.5,24.0,8.0,9.0,30600,33,3790,1664,0.08,0.05,9.8,1.0,0.23,0.87,991,0.80,0.08,0.083,154,16,0.025,0.5,5580,1.2,52,94,0.13,6.20,31/07/1991
3008012,8592,6042,SOIL 0-5 CM,15300,0.50,0.5,79.1,0.5,0.460000,6040.00,0.5,21.0,7.7,10.0,29200,33,3500,1530,0.09,0.05,9.4,0.7,0.24,0.83,895,0.80,0.09,0.094,128,14,0.049,0.5,5250,1.4,49,89,0.12,6.05,31/07/1991
3008013,8380,6016,SOIL 0-5 CM,6800,0.08,2.3,53.7,0.2,0.240000,1501.00,0.5,13.0,4.4,7.0,21300,28,1046,428,0.08,0.11,4.2,49.8,0.31,0.59,546,0.80,0.18,0.082,93,9,0.060,0.8,5540,0.4,51,33,0.29,3.65,18/06/1991
3008013,8380,6017,SOIL 0-5 CM,6870,0.05,2.2,58.4,0.2,0.250000,1610.00,0.5,14.0,4.5,7.0,21700,29,1087,509,0.11,0.20,4.0,51.5,0.33,0.62,567,0.70,0.14,0.184,98,9,0.077,0.9,4930,0.4,50,35,0.29,3.60,18/06/1991
3008013,8380,6018,SOIL 0-5 CM,6580,0.05,2.5,55.7,0.2,0.280000,1496.00,0.5,13.0,4.1,7.0,20800,25,1010,385,0.08,0.06,4.0,42.4,0.32,0.58,555,0.80,0.16,0.153,90,9,0.064,0.7,5210,0.4,51,30,0.26,3.55,18/06/1991
3008014,8593,6043,SOIL 0-5 CM,18230,0.20,1.5,97.1,0.6,0.210000,7750.00,0.5,27.0,9.5,15.0,26700,26,4780,385,0.04,0.10,13.2,1.7,0.14,0.69,2790,0.20,0.03,0.260,290,21,0.042,0.7,3510,0.8,39,53,0.18,5.85,31/07/1991
3008014,8593,6044,SOIL 0-5 CM,16890,0.80,4.7,93.1,0.6,0.160000,7170.00,0.5,27.0,9.1,14.0,24800,27,4750,379,0.04,0.05,12.7,2.1,0.16,0.63,2750,0.50,0.08,0.296,278,21,0.042,0.5,3240,1.1,41,57,0.19,6.00,31/07/1991
3008014,8593,6045,SOIL 0-5 CM,18050,0.40,4.9,101.0,0.6,0.170000,7410.00,0.5,28.0,9.4,19.0,25600,26,4860,387,0.03,0.05,13.1,2.7,0.16,0.66,2760,0.50,0.04,0.393,274,22,0.044,0.5,4390,1.1,41,59,0.25,6.15,31/07/1991
3008015,8381,6046,SOIL 0-5 CM,10340,0.05,5.1,47.0,0.3,0.220000,2120.00,0.5,15.0,4.3,5.0,22800,24,1727,972,0.04,0.05,5.1,0.1,0.11,0.63,606,0.60,0.02,0.113,101,8,0.024,0.5,3860,0.8,33,54,0.05,5.35,01/08/1991
3008015,8381,6047,SOIL 0-5 CM,10710,0.60,5.5,43.6,0.4,0.190000,2190.00,0.5,16.0,4.9,5.0,26400,24,1831,929,0.04,0.05,5.4,0.1,0.11,0.65,639,0.40,0.06,0.125,108,9,0.019,0.5,4160,0.9,39,59,0.05,5.10,01/08/1991
3008015,8381,6048,SOIL 0-5 CM,10400,0.40,6.1,44.1,0.3,0.220000,2080.00,0.5,14.0,4.6,5.0,23100,27,1742,896,0.03,0.05,5.3,0.5,0.12,0.67,591,0.60,0.02,0.107,96,9,0.029,0.5,3260,0.9,35,56,0.06,5.20,01/08/1991
3008016,8594,6049,SOIL 0-5 CM,15660,0.05,1.7,80.7,0.5,0.160000,8700.00,0.5,23.0,8.3,13.0,21200,14,4200,444,0.00,0.05,13.8,8.6,0.21,0.80,3450,0.30,0.11,0.132,469,25,0.025,0.5,3280,1.9,42,55,0.22,6.35,03/07/1991
3008016,8594,6050,SOIL 0-5 CM,15980,0.05,1.8,84.6,0.6,0.160000,7760.00,0.5,24.0,8.1,15.0,19800,13,4390,437,0.04,0.05,13.4,5.9,0.22,0.77,3140,0.40,0.06,0.217,548,23,0.036,0.5,3210,0.8,40,55,0.21,7.20,03/07/1991
3008017,8595,6052,SOIL 0-5 CM,14760,0.05,2.0,35.7,0.5,0.150000,38400.00,0.5,18.0,5.9,7.0,18760,13,3700,566,0.03,0.05,7.0,4.0,0.21,1.07,2870,0.25,0.08,0.081,272,66,0.034,0.5,3310,0.8,35,35,0.26,7.00,26/06/1991
3008017,8595,6053,SOIL 0-5 CM,16730,0.05,2.2,48.6,0.5,0.240000,29600.00,0.5,20.0,6.6,9.0,23200,16,4120,871,0.05,0.05,8.1,6.3,0.18,0.85,3240,0.25,0.02,0.085,246,51,0.039,0.5,3730,0.7,30,48,0.22,7.00,26/06/1991
3008017,8595,6054,SOIL 0-5 CM,11850,0.05,1.9,37.6,0.4,0.170000,39100.00,0.5,15.0,4.8,8.0,18070,13,3430,626,0.04,0.05,6.1,3.8,0.19,0.90,2640,0.19,0.03,0.114,226,60,0.056,0.5,3620,0.8,25,34,0.26,7.10,26/06/1991
6008023,8479,16212,SOIL 0-5 CM,14410,0.20,59.0,239.0,0.5,0.930000,9210.00,0.5,29.0,16.4,57.0,18460,57,4420,2000,0.12,0.40,20.3,0.7,0.46,0.85,2840,0.40,0.15,0.460,182,56,0.110,0.5,2490,0.8,33,138,0.19,5.20,09/07/1991
6008024,8770,16213,SOIL 0-5 CM,11350,0.05,5.1,71.9,0.3,0.130000,3650.00,0.5,25.0,9.8,53.0,18560,33,3050,364,0.05,0.05,17.8,0.7,0.19,0.36,623,0.40,0.03,0.298,135,16,0.027,0.5,2430,0.5,41,72,0.08,5.05,09/07/1991
6008024,8770,16214,SOIL 0-5 CM,11410,0.05,4.8,66.4,3.9,0.100000,3490.00,0.5,23.0,10.7,42.0,16920,23,2920,412,0.05,0.05,18.7,0.5,0.14,0.33,478,0.50,0.04,0.283,144,17,0.024,0.5,1970,0.5,36,49,0.08,4.95,09/07/1991
6008024,8770,16215,SOIL 0-5 CM,10400,0.20,4.6,58.9,4.0,0.140000,3280.00,0.5,25.0,10.1,42.0,17770,19,3130,378,0.04,0.05,17.7,0.6,0.13,0.33,491,0.50,0.03,0.334,130,17,0.021,0.5,2050,0.6,41,52,0.08,4.95,09/07/1991
6008025,8772,16216,SOIL 0-5 CM,13840,0.08,1.7,43.4,0.4,0.060000,2130.00,0.5,16.0,5.2,5.0,15430,12,1524,155,0.04,0.05,7.5,0.5,0.15,0.33,427,0.40,0.02,0.146,140,15,0.018,0.5,2400,0.7,40,25,0.07,4.40,09/07/1991
6008025,8772,16217,SOIL 0-5 CM,10300,0.05,2.0,55.8,0.2,0.070000,2240.00,0.5,14.0,4.3,5.0,13720,13,1350,224,0.05,0.18,6.6,0.4,0.17,0.31,466,0.30,0.02,0.117,116,16,0.017,0.5,2480,0.6,38,24,0.12,4.30,09/07/1991
6008025,8772,16218,SOIL 0-5 CM,13710,0.10,2.0,38.5,0.2,0.030000,1898.00,0.5,16.0,4.8,4.0,15400,11,1496,122,0.05,0.08,7.3,0.5,0.15,0.34,389,0.40,0.02,0.184,132,14,0.023,0.5,2670,0.6,39,22,0.07,4.25,09/07/1991
6008026,8773,16219,SOIL 0-5 CM,4370,0.05,1.2,20.4,0.1,0.040000,1392.00,0.5,11.0,2.5,7.0,6820,6,793,77,0.03,0.05,4.1,0.3,0.12,0.19,315,0.14,0.02,0.136,53,11,0.022,0.5,1810,0.2,18,9,0.13,4.20,09/07/1991
6008026,8773,16220,SOIL 0-5 CM,6600,0.15,1.5,20.0,0.1,0.020000,1739.00,0.5,18.0,4.0,6.0,10740,6,1329,77,0.01,0.05,6.9,0.3,0.09,0.19,414,0.12,0.02,0.365,82,15,0.014,0.5,2170,0.3,28,11,0.06,4.25,09/07/1991
6008026,8773,16221,SOIL 0-5 CM,3600,0.20,0.8,14.5,0.1,0.020000,1044.00,0.5,10.0,2.1,3.0,7330,5,642,46,0.01,0.05,3.1,0.3,0.07,0.14,230,0.05,0.02,0.300,46,10,0.009,0.5,1720,0.2,18,6,0.09,4.15,09/07/1991
6008027,8774,16222,SOIL 0-5 CM,6950,0.40,2.0,27.9,0.1,0.090000,3230.00,0.5,17.0,5.5,20.0,11510,11,2590,134,0.01,0.05,11.0,0.5,0.09,0.35,811,0.11,0.02,0.024,186,17,0.020,0.5,1540,0.5,20,25,0.05,5.95,09/07/1991
6008027,8774,16223,SOIL 0-5 CM,7130,0.08,2.1,27.1,0.1,0.050000,3010.00,0.5,18.0,5.6,18.0,12110,11,2590,134,0.01,0.05,11.4,0.4,0.07,0.35,770,0.12,0.02,0.034,185,17,0.013,0.5,1600,0.4,20,24,0.05,6.05,09/07/1991
6008027,8774,16224,SOIL 0-5 CM,6970,0.05,1.9,27.3,0.1,0.080000,2880.00,0.5,17.0,5.4,17.0,11600,11,2510,130,0.01,0.05,10.7,0.5,0.10,0.39,771,0.08,0.02,0.034,178,16,0.020,0.5,1540,1.2,19,28,0.05,5.90,09/07/1991
